Time,Phuong,year,month,quarter,month_sin,month_cos,GiaTri_log,GiaTri,GiaTri_log_lag1,GiaTri_log_lag2,GiaTri_log_lag3,GiaTri_log_roll3,GiaTri_log_roll6
2023-03-01, Phường Tân Định,2023,3,1,1.0,6.123233995736766e-17,19.443741090174317,278169468.9822231,19.63103529340645,19.622562426770664,19.677335745358867,19.643644488511992,19.600888231365982
2023-04-01, Phường Tân Định,2023,4,2,0.8660254037844387,-0.4999999999999998,19.709706062561846,362924746.1321235,19.443741090174317,19.63103529340645,19.622562426770664,19.565779603450476,19.581693527041264
2023-05-01, Phường Tân Định,2023,5,2,0.49999999999999994,-0.8660254037844387,19.660496239867786,345497593.87776625,19.709706062561846,19.443741090174317,19.63103529340645,19.59482748204754,19.602172562088782
2023-06-01, Phường Tân Định,2023,6,2,1.2246467991473532e-16,-1.0,19.62584644495451,333731201.8201505,19.660496239867786,19.709706062561846,19.443741090174317,19.60464779753465,19.62414614302332
2023-07-01, Phường Tân Định,2023,7,3,-0.4999999999999997,-0.8660254037844388,19.434399191913975,275582938.45776427,19.62584644495451,19.660496239867786,19.709706062561846,19.66534958246138,19.61556459295593
2023-08-01, Phường Tân Định,2023,8,3,-0.8660254037844384,-0.5000000000000004,19.381393229414964,261355792.2245587,19.434399191913975,19.62584644495451,19.660496239867786,19.57358062557876,19.58420405381315
2023-09-01, Phường Tân Định,2023,9,3,-1.0,-1.8369701987210297e-16,19.48767737641819,290663666.93606126,19.381393229414964,19.434399191913975,19.62584644495451,19.48054628876115,19.542597043147897
2023-10-01, Phường Tân Định,2023,10,4,-0.8660254037844386,0.5000000000000001,19.54493231507577,307791237.81521857,19.48767737641819,19.381393229414964,19.434399191913975,19.434489932582377,19.549919757521877
2023-11-01, Phường Tân Định,2023,11,4,-0.5000000000000004,0.8660254037844384,20.60712709371218,890351683.4552763,19.54493231507577,19.48767737641819,19.381393229414964,19.47133430696964,19.5224574662742
2023-12-01, Phường Tân Định,2023,12,4,-2.4492935982947064e-16,1.0,19.56954593714123,315461099.3635053,20.60712709371218,19.54493231507577,19.48767737641819,19.87991226173538,19.680229275248266
2024-01-01, Phường Tân Định,2024,1,1,0.49999999999999994,0.8660254037844387,19.479603718290456,288326395.71143574,19.56954593714123,20.60712709371218,19.54493231507577,19.907201781976394,19.670845857279385
2024-02-01, Phường Tân Định,2024,2,1,0.8660254037844386,0.5000000000000001,19.66395669382197,346695243.4065169,19.479603718290456,19.56954593714123,20.60712709371218,19.88542558304795,19.678379945008796
2024-03-01, Phường Tân Định,2024,3,1,1.0,6.123233995736766e-17,19.53854523859401,305831616.42020285,19.66395669382197,19.479603718290456,19.56954593714123,19.571035449751218,19.7254738557433
2024-04-01, Phường Tân Định,2024,4,2,0.8660254037844387,-0.4999999999999998,19.56797166403875,314964868.1425424,19.53854523859401,19.66395669382197,19.479603718290456,19.56070188356881,19.7339518327726
2024-05-01, Phường Tân Định,2024,5,2,0.49999999999999994,-0.8660254037844387,19.569069366159617,315310795.57530147,19.56797166403875,19.53854523859401,19.66395669382197,19.590157865484912,19.737791724266433
2024-06-01, Phường Tân Định,2024,6,2,1.2246467991473532e-16,-1.0,19.554442734604738,310732425.4190078,19.569069366159617,19.56797166403875,19.53854523859401,19.558528756264128,19.56478210300767
2024-07-01, Phường Tân Định,2024,7,3,-0.4999999999999997,-0.8660254037844388,19.56715749126639,314708536.68504274,19.554442734604738,19.569069366159617,19.56797166403875,19.563827921601035,19.562264902584925
2024-08-01, Phường Tân Định,2024,8,3,-0.8660254037844384,-0.5000000000000004,19.650381695250505,342020656.5003327,19.56715749126639,19.554442734604738,19.569069366159617,19.563556530676916,19.576857198080912
2024-09-01, Phường Tân Định,2024,9,3,-1.0,-1.8369701987210297e-16,19.220755024909483,222570623.99427852,19.650381695250505,19.56715749126639,19.554442734604738,19.59066064037388,19.574594698319
2024-10-01, Phường Tân Định,2024,10,4,-0.8660254037844386,0.5000000000000001,19.600200816207142,325281270.3147458,19.220755024909483,19.650381695250505,19.56715749126639,19.479431403808793,19.521629662704914
2024-11-01, Phường Tân Định,2024,11,4,-0.5000000000000004,0.8660254037844384,19.69289663892597,356875177.6343332,19.600200816207142,19.220755024909483,19.650381695250505,19.49044584545571,19.52700118806631
2024-12-01, Phường Tân Định,2024,12,4,-2.4492935982947064e-16,1.0,19.56699303309144,314656784.5489411,19.69289663892597,19.600200816207142,19.220755024909483,19.504617493347535,19.547639066860707
2025-01-01, Phường Tân Định,2025,1,1,0.49999999999999994,0.8660254037844387,19.40184218468257,266755263.77304775,19.56699303309144,19.69289663892597,19.600200816207142,19.620030162741518,19.549730783275155
2025-02-01, Phường Tân Định,2025,2,1,0.8660254037844386,0.5000000000000001,20.124301394239975,549380255.3551915,19.40184218468257,19.56699303309144,19.69289663892597,19.553910618899994,19.52217823217785
2025-03-01, Phường Tân Định,2025,3,1,1.0,6.123233995736766e-17,19.782041312772954,390149793.8770962,20.124301394239975,19.40184218468257,19.56699303309144,19.697712204004663,19.601164848676095
2025-04-01, Phường Tân Định,2025,4,2,0.8660254037844387,-0.4999999999999998,19.713293382454626,364229011.3065945,19.782041312772954,20.124301394239975,19.40184218468257,19.769394963898502,19.69471256332001
2025-05-01, Phường Tân Định,2025,5,2,0.49999999999999994,-0.8660254037844387,19.82823195984413,408593755.4339039,19.713293382454626,19.782041312772954,20.124301394239975,19.87321202982252,19.713561324361255
2025-06-01, Phường Tân Định,2025,6,2,1.2246467991473532e-16,-1.0,19.90475980280744,441090135.1139951,19.82823195984413,19.713293382454626,19.782041312772954,19.774522218357237,19.73611721118095
2025-07-01, Phường Tân Định,2025,7,3,-0.4999999999999997,-0.8660254037844388,19.93222593547232,453373085.7184573,19.90475980280744,19.82823195984413,19.713293382454626,19.815428381702063,19.79241167280028
2025-08-01, Phường Tân Định,2025,8,3,-0.8660254037844384,-0.5000000000000004,20.07965598253813,525392405.6180718,19.93222593547232,19.90475980280744,19.82823195984413,19.88840589937463,19.880808964598575
2021-07-01, Phường Đa Kao,2021,7,3,-0.4999999999999997,-0.8660254037844388,19.77886656868167,388913132.20196,19.799222188663617,19.671948962192296,19.610079631524496,19.69375026079347,19.64721471933794
2021-08-01, Phường Đa Kao,2021,8,3,-0.8660254037844384,-0.5000000000000004,20.401324565633086,724740751.1526444,19.77886656868167,19.799222188663617,19.671948962192296,19.750012573179195,19.656110451065057
2021-09-01, Phường Đa Kao,2021,9,3,-1.0,-1.8369701987210297e-16,19.655064679209815,343626089.92868114,20.401324565633086,19.77886656868167,19.799222188663617,19.993137774326126,19.825875475715467
2021-10-01, Phường Đa Kao,2021,10,4,-0.8660254037844386,0.5000000000000001,19.697859233093066,358650606.0358477,19.655064679209815,20.401324565633086,19.77886656868167,19.945085271174857,19.819417765984166
2021-11-01, Phường Đa Kao,2021,11,4,-0.5000000000000004,0.8660254037844384,19.886144811153773,432955196.7239689,19.697859233093066,19.655064679209815,20.401324565633086,19.918082825978654,19.834047699578925
2021-12-01, Phường Đa Kao,2021,12,4,-2.4492935982947064e-16,1.0,19.826158583385617,407747464.40134656,19.886144811153773,19.697859233093066,19.655064679209815,19.746356241152217,19.869747007739168
2022-01-01, Phường Đa Kao,2022,1,1,0.49999999999999994,0.8660254037844387,19.53364620221814,304337000.2802894,19.826158583385617,19.886144811153773,19.697859233093066,19.803387542544154,19.874236406859506
2022-02-01, Phường Đa Kao,2022,2,1,0.8660254037844386,0.5000000000000001,20.004650875511174,487426892.697755,19.53364620221814,19.826158583385617,19.886144811153773,19.748649865585843,19.83336634578225
2022-03-01, Phường Đa Kao,2022,3,1,1.0,6.123233995736766e-17,19.409666182937173,268850542.5392218,20.004650875511174,19.53364620221814,19.826158583385617,19.78815188703831,19.767254064095265
2022-04-01, Phường Đa Kao,2022,4,2,0.8660254037844387,-0.4999999999999998,19.806922419593313,399978925.36356527,19.409666182937173,20.004650875511174,19.53364620221814,19.64932108688883,19.726354314716488
2022-05-01, Phường Đa Kao,2022,5,2,0.49999999999999994,-0.8660254037844387,19.86106723901402,422232740.0367644,19.806922419593313,19.409666182937173,20.004650875511174,19.740413159347224,19.744531512466533
2022-06-01, Phường Đa Kao,2022,6,2,1.2246467991473532e-16,-1.0,19.693370164560914,357044207.1966491,19.86106723901402,19.806922419593313,19.409666182937173,19.692551947181503,19.74035191710991
2022-07-01, Phường Đa Kao,2022,7,3,-0.4999999999999997,-0.8660254037844388,19.59594032388151,323898359.98591816,19.693370164560914,19.86106723901402,19.806922419593313,19.787119941056083,19.718220513972458
2022-08-01, Phường Đa Kao,2022,8,3,-0.8660254037844384,-0.5000000000000004,19.740170706580496,374151256.92803377,19.59594032388151,19.693370164560914,19.86106723901402,19.716792575818815,19.728602867583017
2022-09-01, Phường Đa Kao,2022,9,3,-1.0,-1.8369701987210297e-16,19.700284098168368,359521340.64740205,19.740170706580496,19.59594032388151,19.693370164560914,19.67649373167431,19.684522839427903
2022-10-01, Phường Đa Kao,2022,10,4,-0.8660254037844386,0.5000000000000001,19.63940492730179,338286904.8616696,19.700284098168368,19.740170706580496,19.59594032388151,19.678798376210125,19.732959158633104
2022-11-01, Phường Đa Kao,2022,11,4,-0.5000000000000004,0.8660254037844384,19.693423899338317,357063393.40317774,19.63940492730179,19.700284098168368,19.740170706580496,19.693286577350218,19.705039576584515
2022-12-01, Phường Đa Kao,2022,12,4,-2.4492935982947064e-16,1.0,19.983623584712653,477284631.49354136,19.693423899338317,19.63940492730179,19.700284098168368,19.677704308269494,19.6770990199719
2023-01-01, Phường Đa Kao,2023,1,1,0.49999999999999994,0.8660254037844387,19.822627295325553,406310129.9598595,19.983623584712653,19.693423899338317,19.63940492730179,19.772150803784253,19.725474589997187
2023-02-01, Phường Đa Kao,2023,2,1,0.8660254037844386,0.5000000000000001,20.013472090736993,491745610.39845407,19.822627295325553,19.983623584712653,19.693423899338317,19.83322492645884,19.763255751904527
2023-03-01, Phường Đa Kao,2023,3,1,1.0,6.123233995736766e-17,19.46852349136187,285149307.7387967,20.013472090736993,19.822627295325553,19.983623584712653,19.93990765692507,19.808805982597278
2023-04-01, Phường Đa Kao,2023,4,2,0.8660254037844387,-0.4999999999999998,19.853620829486253,419100299.3233764,19.46852349136187,20.013472090736993,19.822627295325553,19.768207625808138,19.770179214796197
2023-05-01, Phường Đa Kao,2023,5,2,0.49999999999999994,-0.8660254037844387,19.72205517035299,367434330.3157935,19.853620829486253,19.46852349136187,20.013472090736993,19.778538803861704,19.805881865160273
2023-06-01, Phường Đa Kao,2023,6,2,1.2246467991473532e-16,-1.0,19.67912576985595,351994379.8201909,19.72205517035299,19.853620829486253,19.46852349136187,19.68139983040037,19.810653743662723
2023-07-01, Phường Đa Kao,2023,7,3,-0.4999999999999997,-0.8660254037844388,19.778641880002247,388825757.64005584,19.67912576985595,19.72205517035299,19.853620829486253,19.7516005898984,19.75990410785327
2023-08-01, Phường Đa Kao,2023,8,3,-0.8660254037844384,-0.5000000000000004,19.45149123963853,280333699.6738003,19.778641880002247,19.67912576985595,19.72205517035299,19.726607606737062,19.752573205299385
2023-09-01, Phường Đa Kao,2023,9,3,-1.0,-1.8369701987210297e-16,19.48289485214835,289276879.704868,19.45149123963853,19.778641880002247,19.67912576985595,19.636419629832243,19.658909730116306
2023-10-01, Phường Đa Kao,2023,10,4,-0.8660254037844386,0.5000000000000001,19.850892319977028,417958338.8021639,19.48289485214835,19.45149123963853,19.778641880002247,19.571009323929704,19.66130495691405
2023-11-01, Phường Đa Kao,2023,11,4,-0.5000000000000004,0.8660254037844384,19.656879178156366,344250165.12935084,19.850892319977028,19.48289485214835,19.45149123963853,19.595092803921304,19.660850205329183
2023-12-01, Phường Đa Kao,2023,12,4,-2.4492935982947064e-16,1.0,19.712579034958274,363968918.1330687,19.656879178156366,19.850892319977028,19.48289485214835,19.663555450093913,19.649987539963078
2024-01-01, Phường Đa Kao,2024,1,1,0.49999999999999994,0.8660254037844387,19.778571768546687,388798497.4557948,19.712579034958274,19.656879178156366,19.850892319977028,19.740116844363893,19.6555630841468
2024-02-01, Phường Đa Kao,2024,2,1,0.8660254037844386,0.5000000000000001,19.78822387912629,392569392.82995,19.778571768546687,19.712579034958274,19.656879178156366,19.71600999388711,19.655551398904205
2024-03-01, Phường Đa Kao,2024,3,1,1.0,6.123233995736766e-17,19.8878199016518,433681043.6216442,19.78822387912629,19.778571768546687,19.712579034958274,19.759791560877087,19.711673505485496
2024-04-01, Phường Đa Kao,2024,4,2,0.8660254037844387,-0.4999999999999998,19.710145219341456,363084161.9970315,19.8878199016518,19.78822387912629,19.778571768546687,19.818205183108258,19.779161013736072
2024-05-01, Phường Đa Kao,2024,5,2,0.49999999999999994,-0.8660254037844387,20.056308577370302,513267944.33367455,19.710145219341456,19.8878199016518,19.78822387912629,19.79539633337318,19.755703163630145
2024-06-01, Phường Đa Kao,2024,6,2,1.2246467991473532e-16,-1.0,20.203230426158616,594499494.9019682,20.056308577370302,19.710145219341456,19.8878199016518,19.884757899454517,19.822274730165798
2024-07-01, Phường Đa Kao,2024,7,3,-0.4999999999999997,-0.8660254037844388,20.27977311187463,641790901.7000412,20.203230426158616,20.056308577370302,19.710145219341456,19.98989474095679,19.904049962032527
2024-08-01, Phường Đa Kao,2024,8,3,-0.8660254037844384,-0.5000000000000004,19.976982842024164,474125607.8009898,20.27977311187463,20.203230426158616,20.056308577370302,20.179770705134516,19.98758351925385
2024-09-01, Phường Đa Kao,2024,9,3,-1.0,-1.8369701987210297e-16,20.060252118333132,515296033.7996258,19.976982842024164,20.27977311187463,20.203230426158616,20.15332879335247,20.019043346403496
2024-10-01, Phường Đa Kao,2024,10,4,-0.8660254037844386,0.5000000000000001,19.881494128013447,430946334.1977192,20.060252118333132,19.976982842024164,20.27977311187463,20.10566935741064,20.047782049183716
2024-11-01, Phường Đa Kao,2024,11,4,-0.5000000000000004,0.8660254037844384,19.748073337131306,377119750.0930417,19.881494128013447,20.060252118333132,19.976982842024164,19.97290969612358,20.076340200629048
2024-12-01, Phường Đa Kao,2024,12,4,-2.4492935982947064e-16,1.0,19.970881001811367,471241377.60011095,19.748073337131306,19.881494128013447,20.060252118333132,19.896606527825963,20.024967660589216
2025-01-01, Phường Đa Kao,2025,1,1,0.49999999999999994,0.8660254037844387,17.974393656948944,64000000.0,19.970881001811367,19.748073337131306,19.881494128013447,19.866816155652042,19.98624275653134
2025-02-01, Phường Đa Kao,2025,2,1,0.8660254037844386,0.5000000000000001,19.985086629043202,477983431.131946,17.974393656948944,19.970881001811367,19.748073337131306,19.23111599863054,19.60201284737706
2025-03-01, Phường Đa Kao,2025,3,1,1.0,6.123233995736766e-17,20.041623551158057,505785664.3040462,19.985086629043202,17.974393656948944,19.970881001811367,19.310120429267837,19.6033634785469
2025-04-01, Phường Đa Kao,2025,4,2,0.8660254037844387,-0.4999999999999998,19.750870893832722,378176241.0876435,20.041623551158057,19.985086629043202,17.974393656948944,19.333701279050064,19.600258717351053
2025-05-01, Phường Đa Kao,2025,5,2,0.49999999999999994,-0.8660254037844387,19.948102101480014,460628352.6257505,19.750870893832722,20.041623551158057,19.985086629043202,19.925860358011327,19.57848817832093
2025-06-01, Phường Đa Kao,2025,6,2,1.2246467991473532e-16,-1.0,19.981557500289117,476299539.14115816,19.948102101480014,19.750870893832722,20.041623551158057,19.91353218215693,19.611826305712384
2025-07-01, Phường Đa Kao,2025,7,3,-0.4999999999999997,-0.8660254037844388,20.060159794536663,515248461.9094303,19.981557500289117,19.948102101480014,19.750870893832722,19.89351016520062,19.613605722125342
2025-08-01, Phường Đa Kao,2025,8,3,-0.8660254037844384,-0.5000000000000004,20.000243613450195,485283401.5748011,20.060159794536663,19.981557500289117,19.948102101480014,19.996606465435264,19.961233411723295
