Ma_BDS,Ngay_dang,So_phong_ngu,So_nha_tam,Duong,Phuong,Quan,Thanh_pho,Dien_tich_su_dung,Dien_tich_dat,Chieu_dai,Chieu_rong,Gia_ban
22624760,23/09/2024,2.0,1.0,Tỉnh Lộ 7, Xã An Nhơn Tây, Huyện Củ Chi, TPHCM,,554.0,56.0,10.0,7300000000.0
22625080,23/09/2024,3.0,2.0,Nguyễn Văn Khạ, Xã Tân An Hội, Huyện Củ Chi, TPHCM,,660.0,60.0,11.0,6990000000.0
22624349,23/09/2024,4.0,3.0,Đường 26, Xã Tân An Hội, Huyện Củ Chi, TPHCM,,1081.0,49.0,19.0,21000000000.0
22624346,23/09/2024,4.0,3.0,Mai Thị Buội, Phường Phước Vĩnh An, Huyện Củ Chi, TPHCM,,80.0,20.0,4.0,3700000000.0
22624343,23/09/2024,2.0,2.0,Đường 163, Phường Phước Vĩnh An, Huyện Củ Chi, TPHCM,,2000.0,65.0,30.0,8700000000.0
22624266,23/09/2024,3.0,2.0,Đường 19, Xã Tân Thông Hội, Huyện Củ Chi, TPHCM,,340.0,37.0,9.0,6700000000.0
22624265,23/09/2024,3.0,2.0,Đường 20, Thị Trấn Củ Chi, Huyện Củ Chi, TPHCM,,270.0,20.0,10.0,7700000000.0
22624264,23/09/2024,2.0,2.0,Đường 131, Xã Tân Thông Hội, Huyện Củ Chi, TPHCM,,369.0,37.0,10.0,9500000000.0
22625081,23/09/2024,3.0,2.0,Đường 110, Xã Phước Vĩnh An, Huyện Củ Chi, TPHCM,,1000.0,60.0,16.0,8000000000.0
22624236,23/09/2024,2.0,1.0,Đường 407, Xã Phú Hòa Đông, Huyện Củ Chi, TPHCM,,642.0,64.0,10.0,4200000000.0
22624237,23/09/2024,2.0,1.0,Lý Thị Chừng, Xã Phú Hòa Đông, Huyện Củ Chi, TPHCM,,764.0,51.0,15.0,4000000000.0
22624358,23/09/2024,3.0,2.0,Võ Thị Bàng, Xã Phú Mỹ Hưng, Huyện Củ Chi, TPHCM,,1500.0,34.0,52.0,11500000000.0
