Ma_BDS,Ngay_dang,So_phong_ngu,So_nha_tam,Duong,Phuong,Quan,Thanh_pho,Dien_tich_su_dung,Dien_tich_dat,Chieu_dai,Chieu_rong,Gia_ban
22289647,01/12/2023,4,4,Lê Văn Lương, Xã Nhơn Đức, Huyện Nhà Bè, TPHCM,370.0,126.0,18.0,7.0,17800000000.0
22289216,01/12/2023,4,4,Lê Văn Lương, Xã Nhơn Đức, Huyện Nhà Bè, TPHCM,274.0,119.0,17.0,7.0,13500000000.0
22289598,01/12/2023,4,4,Lê Văn Lương, Xã Nhơn Đức, Huyện Nhà Bè, TPHCM,274.0,119.0,17.0,7.0,13500000000.0
22287557,01/12/2023,4,4,Lê Văn Lương, Xã Nhơn Đức, Huyện Nhà Bè, TPHCM,274.0,119.0,17.0,7.0,13500000000.0
22244998,01/12/2023,4,4,Lê Văn Lương, Xã Nhơn Đức, Huyện Nhà Bè, TPHCM,,119.0,17.0,7.0,14200000000.0
22233686,01/12/2023,4,4,Lê Văn Lương, Xã Nhơn Đức, Huyện Nhà Bè, TPHCM,,119.0,17.0,7.0,14200000000.0
22319742,01/12/2023,4,3,Lê Văn Lương, Xã Nhơn Đức, Huyện Nhà Bè, TPHCM,,80.0,16.0,5.0,3199000000.0
22316329,01/12/2023,4,4,Lê Văn Lương, Xã Nhơn Đức, Huyện Nhà Bè, TPHCM,275.0,119.0,17.0,7.0,14000000000.0
22311282,01/12/2023,4,4,Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM,275.0,119.0,17.0,7.0,13500000000.0
22309743,01/12/2023,4,4,Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM,275.0,119.0,17.0,7.0,13500000000.0
22309730,01/12/2023,4,4,Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM,275.0,119.0,17.0,7.0,14000000000.0
22415641,26/11/2023,4,4,Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TPHCM,200.0,50.0,11.0,4.6,5200000.0
22360499,09/11/2023,4,5,Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, TPHCM,256.0,168.0,19.0,9.0,15000000000.0
22364088,12/10/2023,4,3,Nguyễn Bình, Xã Nhơn Đức, Huyện Nhà Bè, TPHCM,95.0,95.0,12.0,5.0,7200000000.0
22342276,25/09/2023,5,4,Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TPHCM,400.0,250.0,25.0,10.0,28000000000.0
22227537,07/09/2023,4,3,Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TPHCM,60.0,24.0,8.0,3.0,1990000000.0
22291604,07/09/2023,4,5,Đào Tông Nguyên, Xã Phú Xuân, Huyện Nhà Bè, TPHCM,400.0,100.0,14.0,7.0,7800000000.0
22327028,06/09/2023,4,3,Lê Văn Lương, Xã Nhơn Đức, Huyện Nhà Bè, TPHCM,250.0,250.0,20.0,12.5,36000000000.0
22314534,24/08/2023,5,5,Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TPHCM,600.0,200.0,20.0,10.0,19600000000.0
22314541,24/08/2023,5,5,Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TPHCM,600.0,200.0,20.0,10.0,19800000000.0
22303396,14/08/2023,5,5,Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TPHCM,300.0,93.0,19.0,5.0,11500000000.0
22284851,02/08/2023,5,6,Đào Sư Tích, Xã Phước Lộc, Huyện Nhà Bè, TPHCM,1583.0,1583.0,75.0,21.0,59000000000.0
22282797,31/07/2023,4,5,Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TPHCM,300.0,93.0,19.0,5.0,11500000000.0
22266967,19/07/2023,5,6,Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, TPHCM,250.0,100.0,25.0,4.5,9200000000.0
22227110,19/07/2023,5,5,Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TPHCM,,120.0,20.0,6.0,13000000000.0
22260889,17/07/2023,4,4,Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, TPHCM,400.0,160.0,20.0,8.0,13500000000.0
22254499,14/07/2023,5,6,Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, TPHCM,300.0,121.0,21.0,6.0,11600000000.0
22254513,14/07/2023,5,6,Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TPHCM,300.0,92.0,18.5,5.0,11500000000.0
22139568,04/07/2023,4,5,Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, TPHCM,320.0,90.0,13.0,6.8,8200000000.0
