Ma_BDS,Ngay_dang,So_phong_ngu,So_nha_tam,Duong,Phuong,Quan,Thanh_pho,Dien_tich_su_dung,Dien_tich_dat,Chieu_dai,Chieu_rong,Gia_ban
22354473,11/11/2023,2.0,1.0,Trần Đại Nghĩa, Xã Tân Nhựt, Huyện Bình Chánh, TPHCM,57.0,57.0,10.5,6.0,1300000000.0
22354445,11/11/2023,2.0,1.0,Tân Tạo - Chợ Đệm, Thị Trấn Tân Túc, Huyện Bình Chánh, TPHCM,53.0,53.0,12.0,4.5,1370000000.0
22354487,11/11/2023,2.0,1.0,Trần Đại Nghĩa, Xã Tân Nhựt, Huyện Bình Chánh, TPHCM,45.0,47.0,10.0,4.5,1300000000.0
22389145,03/11/2023,3.0,3.0,Hoàng Phan Thái, Xã Bình Chánh, Huyện Bình Chánh, TPHCM,,538.0,70.0,8.0,3400000000.0
22364498,25/10/2023,2.0,1.0,Quốc Lộ 1A, Xã Bình Chánh, Huyện Bình Chánh, TPHCM,64.0,32.0,8.0,4.0,400000000.0
22364614,25/10/2023,2.0,2.0,Quốc Lộ 1A, Xã Bình Chánh, Huyện Bình Chánh, TPHCM,80.0,40.0,10.0,4.0,730000000.0
22353594,23/10/2023,3.0,3.0,Thới Hòa, Xã Vĩnh Lộc A, Huyện Bình Chánh, TPHCM,135.0,135.0,27.0,5.0,6500000000.0
22357657,21/10/2023,2.0,2.0,Vĩnh Lộc, Xã Vĩnh Lộc A, Huyện Bình Chánh, TPHCM,,40.0,0.0,0.0,853000000.0
22358304,21/10/2023,3.0,3.0,Bùi Văn Sự, Xã Phong Phú, Huyện Bình Chánh, TPHCM,,40.0,0.0,0.0,1152000000.0
22358253,21/10/2023,3.0,4.0,Bình Hưng, Xã Bình Hưng, Huyện Bình Chánh, TPHCM,,50.0,0.0,0.0,1295000000.0
